RecordingTime [ms],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px]
1745304349.2588701,509,193,406,195
1745304349.3108976,509,193,406,194
1745304349.3665447,509,193,406,195
1745304349.4362643,509,194,405,195
1745304349.4985397,507,194,406,195
1745304349.5551076,508,194,406,195
1745304349.6042066,508,194,405,196
1745304349.6609538,509,195,407,196
1745304349.715481,510,195,407,196
1745304349.7703876,510,195,407,196
1745304349.8315153,509,195,407,197
1745304349.884618,509,195,408,196
1745304349.9384725,510,195,407,196
1745304350.0034719,510,195,407,196
1745304350.062897,510,195,407,196
1745304350.1098976,509,194,407,195
1745304350.1564188,509,194,407,195
1745304350.2185135,509,194,406,195
1745304350.2785647,509,194,407,195
1745304350.3326948,509,193,406,195
1745304350.389329,509,192,405,194
1745304350.4432805,509,192,406,194
1745304350.5080504,509,192,405,194
1745304350.56601,509,192,406,194
1745304350.6130126,509,192,406,194
1745304350.6587842,509,191,405,194
1745304350.703988,510,192,406,193
1745304350.7609699,509,192,406,194
1745304350.815869,509,192,407,194
1745304350.8583927,509,192,407,194
1745304350.9014053,510,192,407,194
1745304350.9459174,510,192,407,194
1745304350.9959173,511,192,407,193
1745304351.0411327,511,191,407,193
1745304351.0911329,510,191,407,193
1745304351.1396418,510,192,407,193
1745304351.1888468,511,192,408,193
1745304351.2328691,511,191,407,193
1745304351.282712,509,193,407,194
1745304351.331462,509,193,407,194
1745304351.409864,509,193,406,194
1745304351.4700646,509,193,406,194
1745304351.526308,509,192,406,194
1745304351.571202,509,192,405,194
1745304351.624199,509,192,406,194
1745304351.6897805,509,191,406,194
1745304351.7467258,509,192,406,193
1745304351.7942564,509,192,406,194
1745304351.8407667,510,191,406,194
1745304351.887767,509,191,406,193
1745304351.945464,509,192,406,194
1745304352.0078552,509,192,406,194
1745304352.0538938,509,193,406,194
1745304352.0998938,509,193,406,194
1745304352.8090298,508,194,407,195
1745304352.8547313,510,193,407,194
1745304352.91171,509,191,406,193
1745304352.9624922,509,191,406,193
1745304353.0198896,509,191,406,193
1745304353.0678682,509,191,406,193
1745304353.1208708,509,192,406,194
1745304353.1705663,509,191,406,194
1745304353.2238338,509,191,408,193
1745304353.2683895,510,191,408,193
1745304353.3125072,510,190,408,192
1745304353.3621428,510,191,409,192
1745304353.4181154,512,189,409,191
1745304353.476151,511,188,408,191
1745304353.5322688,508,188,407,190
1745304353.5872679,507,188,405,190
1745304353.631605,504,188,403,191
1745304353.689771,494,183,394,188
1745304353.7456408,491,182,392,187
1745304353.798613,489,180,391,186
1745304353.846521,488,179,390,185
1745304353.8955655,488,178,389,185
1745304353.939634,487,177,389,184
1745304353.9912283,487,180,390,187
1745304354.0412297,488,179,390,187
1745304354.1026368,489,179,391,186
1745304354.1552966,490,179,392,185
1745304354.204284,491,179,394,186
1745304354.2518916,493,179,396,185
1745304354.3008468,493,180,396,186
1745304354.3606195,493,179,395,185
1745304354.4115112,493,180,395,186
1745304354.456021,493,180,395,186
1745304354.5080247,493,180,395,186
1745304354.567554,493,183,395,188
1745304354.6265893,493,183,395,188
1745304354.681209,493,184,395,189
1745304354.744101,493,185,394,190
1745304354.8113005,491,186,392,191
1745304354.8679276,490,186,391,191
1745304354.9139292,489,186,391,191
1745304354.9618573,489,186,390,191
1745304355.0372918,487,187,388,193
1745304355.0986884,487,187,388,193
1745304355.1465695,488,187,388,193
1745304355.1891274,488,188,388,194
1745304355.2485938,488,188,389,194
1745304355.3106005,492,189,393,194
1745304355.3601012,494,189,394,194
1745304355.404012,494,189,394,194
1745304355.4558663,495,189,396,194
1745304355.507767,496,189,397,193
1745304355.5552826,497,188,397,192
1745304355.6113265,495,188,397,192
1745304355.667852,496,188,397,192
1745304355.7190442,495,188,396,192
1745304355.7706692,495,188,396,192
1745304355.8186636,496,188,396,193
1745304355.864287,495,187,396,192
1745304355.913288,495,188,396,192
1745304355.9629579,496,188,397,192
1745304356.0081742,496,187,397,192
1745304356.0531058,497,187,397,191
1745304356.1063056,496,187,398,191
1745304356.1550884,496,187,398,191
1745304356.2110863,496,186,397,191
1745304356.258791,496,187,397,191
1745304356.303791,496,187,398,191
1745304356.3473094,496,187,397,190
1745304356.3943093,496,187,397,191
1745304356.4383109,495,187,397,191
1745304356.4925196,495,187,397,191
1745304356.5529578,495,187,397,192
1745304356.610853,496,187,397,191
1745304356.6683962,496,187,397,192
1745304356.7225611,496,188,398,192
1745304356.7709806,496,188,398,193
1745304356.8260522,496,188,398,193
1745304356.8706126,496,188,397,192
1745304356.9175045,496,187,397,192
1745304356.960014,496,187,397,192
1745304357.0150285,496,187,398,191
1745304357.0725424,496,186,398,191
1745304357.1226487,497,186,398,191
1745304357.164675,499,186,399,191
1745304357.2116747,499,186,399,191
1745304357.2551856,499,186,399,191
1745304357.2991858,500,186,399,191
1745304357.3516998,500,187,400,191
1745304357.4037216,500,187,400,191
1745304357.4544387,501,187,400,191
1745304357.517321,501,187,401,191
1745304357.565841,501,187,400,191
1745304357.6138403,502,187,402,192
1745304357.6702366,502,187,401,191
1745304357.7241302,502,187,402,191
1745304357.7787905,502,186,401,191
1745304357.8338103,502,187,401,191
1745304357.8795109,502,187,402,191
1745304357.9245102,502,188,401,192
1745304357.973152,502,189,401,192
1745304358.0448701,502,189,401,192
1745304358.101489,502,189,401,192
1745304358.1549017,501,188,401,192
1745304358.2040136,501,188,400,192
1745304358.2534158,500,188,400,192
1745304358.2968867,499,187,399,192
1745304358.3449116,499,188,399,192
1745304358.399455,497,188,398,193
1745304358.4434593,495,188,397,192
1745304358.4889731,495,188,397,192
1745304358.5329788,495,188,397,193
1745304358.5766828,495,188,397,192
1745304358.620758,495,189,397,193
1745304358.6642828,496,187,398,192
1745304358.705283,496,188,398,192
1745304358.7497966,497,187,398,192
1745304358.7937915,497,188,398,192
1745304358.8377953,500,187,399,192
1745304358.8853295,501,186,400,190
1745304358.936042,501,186,400,190
1745304358.9966774,501,186,400,190
1745304359.052085,501,186,400,190
1745304359.0982242,501,185,400,190
1745304359.1489449,500,185,400,190
1745304359.2108402,500,185,400,190
1745304359.2584493,500,186,400,190
1745304359.3014147,500,185,399,190
1745304359.344513,499,186,399,190
1745304359.3911657,499,186,399,190
1745304359.436736,499,185,399,190
1745304359.486024,497,186,399,190
1745304359.5300252,498,186,398,190
1745304359.5776763,497,187,398,191
1745304359.6326742,496,187,399,191
1745304359.6771836,499,187,399,191
1745304359.7313852,499,186,399,191
1745304359.8004055,500,186,400,191
1745304359.851007,500,187,400,191
1745304359.8950155,501,186,400,191
1745304359.938282,501,186,401,191
1745304359.987904,501,186,400,191
1745304360.0523827,501,187,401,191
1745304360.1102817,502,186,401,191
1745304360.1557674,501,186,400,191
1745304360.2019892,501,186,400,191
1745304360.244945,501,186,400,191
1745304360.2874148,501,186,401,191
1745304360.342258,501,187,400,191
1745304360.4069648,500,187,400,191
1745304360.4667904,500,187,400,191
1745304360.5308938,501,187,400,191
1745304360.5905952,500,187,400,191
1745304360.6493273,500,187,400,191
1745304360.7053356,501,187,400,192
1745304360.7540376,501,186,400,191
1745304360.800038,500,186,400,191
1745304360.8536232,501,187,401,192
1745304360.903607,501,187,400,191
1745304360.950121,501,186,401,191
1745304360.9931207,501,186,401,191
1745304361.0411327,501,186,400,191
1745304361.0875673,501,186,400,191
1745304361.1295686,501,186,400,190
1745304361.180103,501,186,400,191
1745304361.229106,501,187,401,192
1745304361.2794607,501,187,400,192
1745304361.3355649,501,187,401,192
1745304361.3829858,501,187,401,191
1745304361.4249852,500,187,400,191
1745304361.4777803,501,187,401,191
1745304361.5363648,500,186,401,191
1745304361.5930338,501,186,400,190
1745304361.639155,501,186,401,191
1745304361.6912577,501,187,400,191
1745304361.7362676,501,186,400,190
1745304361.7847753,501,186,401,190
1745304361.837329,501,186,401,190
1745304361.888843,501,186,401,190
1745304361.9342785,501,186,401,190
1745304361.9941897,502,186,401,190
1745304362.0485418,502,188,403,192
1745304362.1007087,502,189,403,192
1745304362.1469646,502,188,402,191
1745304362.1961198,502,187,403,191
1745304362.2501097,502,187,402,191
1745304362.3053606,502,186,402,191
1745304362.364094,502,186,402,191
1745304362.4200857,502,186,402,191
1745304362.4635963,502,186,401,191
1745304362.5118334,502,186,401,191
1745304362.5615885,502,186,402,191
1745304362.615638,501,186,401,191
1745304362.6611583,502,186,401,190
1745304362.7071579,502,186,401,191
1745304362.7536664,502,186,401,191
1745304362.7976692,501,186,401,191
1745304362.8439977,502,186,401,191
1745304362.8938756,501,186,401,191
1745304362.9537323,502,187,401,191
1745304363.020157,502,187,402,191
1745304363.0715759,502,187,402,192
1745304363.1201346,502,187,401,191
1745304363.169649,502,186,402,190
1745304363.2205439,502,187,402,191
1745304363.2670677,502,186,402,191
1745304363.3120549,502,186,402,190
1745304363.354579,502,186,402,190
1745304363.4185843,502,186,402,190
1745304363.4765291,502,186,402,190
1745304363.53143,502,186,401,191
1745304363.5778346,502,186,402,190
1745304363.626947,502,186,402,190
1745304363.6705477,502,186,402,191
1745304363.7205532,502,187,402,192
1745304363.7734835,502,187,402,191
1745304363.8233805,503,187,403,191
1745304363.8688896,503,187,403,191
1745304363.9209116,502,187,404,191
1745304363.9746103,503,187,403,191
1745304364.0236168,502,187,403,191
1745304364.0741868,503,187,403,191
1745304364.1321485,503,187,403,191
1745304364.1828032,503,187,403,191
1745304364.2287064,503,187,403,191
1745304364.272358,504,187,403,191
1745304364.3203573,504,187,403,191
1745304364.3648732,504,187,403,191
1745304364.4111388,504,187,404,191
1745304364.4576585,504,187,403,191
1745304364.501658,504,187,404,191
1745304364.5476847,504,187,404,191
1745304364.6024504,505,187,404,190
1745304364.6464489,505,187,404,191
1745304364.6921837,505,187,404,191
1745304364.7513895,505,187,405,191
1745304364.8056443,505,188,404,192
1745304364.8526475,505,189,404,192
1745304364.9016185,505,189,405,192
1745304364.950635,505,189,405,192
1745304365.001359,505,189,405,192
1745304365.0567229,505,188,406,192
1745304365.1238196,506,188,405,192
1745304365.1839964,506,188,405,192
1745304365.2469475,505,188,405,192
1745304365.3022346,505,188,405,192
1745304365.3466027,505,188,405,191
1745304365.389359,505,188,405,192
1745304365.4363594,505,188,404,192
1745304365.479871,506,188,405,191
1745304365.52187,505,188,405,191
1745304365.5745766,505,188,405,192
1745304365.6395757,506,188,406,192
1745304365.7004926,506,188,406,192
1745304365.757906,506,188,406,191
1745304365.8069062,507,188,407,192
1745304365.853907,506,189,406,192
1745304365.8990781,506,189,407,192
1745304365.9460855,506,189,406,193
1745304365.9896932,506,190,406,193
1745304366.0326798,506,190,406,193
1745304366.089395,506,190,406,193
1745304366.1461651,506,190,406,194
1745304366.2060084,506,190,406,194
1745304366.2621512,506,190,406,194
1745304366.3048282,506,190,406,193
1745304366.352425,506,190,406,194
1745304366.4170504,506,190,406,194
1745304366.473435,506,191,406,194
1745304366.5224361,506,190,406,194
1745304366.5695791,506,191,407,194
1745304366.616682,506,191,406,194
1745304366.6601877,506,191,407,194
1745304366.714185,506,191,406,194
1745304366.7707021,506,190,406,193
1745304366.8452957,506,191,406,194
1745304366.9067671,507,190,407,194
1745304366.9567714,507,189,408,192
1745304367.011498,508,189,408,192
1745304367.0762885,508,189,408,192
1745304367.1374824,508,189,408,192
1745304367.2033093,508,189,408,192
1745304367.258213,508,189,408,192
1745304367.303668,508,189,408,192
1745304367.3511298,508,189,408,192
1745304367.4016538,508,188,408,192
1745304367.449654,507,188,408,192
1745304367.494938,508,188,408,191
1745304367.544239,507,188,408,192
1745304367.608068,507,189,408,192
1745304367.6631353,507,189,408,192
1745304367.7091346,507,189,408,192
1745304367.7541378,507,189,408,192
1745304367.805672,507,189,408,192
1745304367.8557167,508,189,409,192
1745304367.9094374,508,189,409,192
1745304367.965205,508,189,409,192
1745304368.0204473,509,188,409,192
1745304368.0761037,508,188,409,191
1745304368.1289988,508,188,409,191
1745304368.1735098,509,188,410,191
1745304368.2175093,509,188,410,191
1745304368.2620234,509,188,410,191
1745304368.3050225,509,188,410,191
1745304368.350344,510,188,411,191
1745304368.39479,511,188,411,190
1745304368.4499252,511,187,411,190
1745304368.5065663,511,188,411,190
1745304368.5576704,511,188,411,191
1745304368.614434,511,187,411,190
1745304368.677296,511,187,412,190
1745304368.7391849,511,188,411,190
1745304368.7881782,511,188,411,190
1745304368.8400426,511,187,411,190
1745304368.893701,511,187,411,190
1745304368.9420702,511,187,411,190
1745304368.9968164,511,187,411,190
1745304369.0469418,511,187,412,190
1745304369.0914547,511,187,412,190
1745304369.1556737,511,187,412,190
1745304369.2183137,512,188,412,190
1745304369.2735255,511,188,412,191
1745304369.3175247,511,188,412,190
1745304369.3615284,511,187,412,190
1745304369.4112585,511,188,412,190
1745304369.471066,512,188,412,190
1745304369.5343134,512,187,412,190
1745304369.5929084,512,188,412,190
1745304369.6498072,512,188,412,190
1745304369.7004297,512,188,413,190
1745304369.7576337,512,188,413,190
1745304369.8163474,512,188,413,191
1745304369.8680456,512,188,413,191
1745304369.925039,513,188,413,190
1745304369.9766803,513,188,413,191
1745304370.0347857,513,189,413,191
1745304370.0935187,513,188,413,191
1745304370.144989,512,187,412,191
1745304370.2042885,512,188,412,190
1745304370.2611966,512,188,413,191
1745304370.3045702,512,188,413,190
1745304370.3525784,512,188,412,190
1745304370.3956308,512,188,412,190
1745304370.4376333,513,188,413,190
1745304370.4883084,513,188,413,190
1745304370.5393128,513,188,413,190
1745304370.5985727,513,189,413,191
1745304370.6514728,513,189,413,191
1745304370.6939826,512,188,413,191
1745304370.741996,513,188,413,190
1745304370.8005254,512,188,413,190
1745304370.8465247,512,188,413,191
1745304370.8900595,512,188,413,191
1745304370.934059,512,189,412,191
1745304370.978822,512,188,412,191
1745304371.0228226,512,189,412,191
1745304371.0683339,512,189,412,191
1745304371.1133344,513,189,412,191
1745304371.1593752,513,189,412,191
1745304371.2115562,512,189,413,191
1745304371.2656581,512,189,413,191
1745304371.3117006,513,189,412,191
1745304371.3657827,512,189,412,191
1745304371.421448,512,189,412,191
1745304371.4789495,512,188,411,191
1745304371.544161,512,189,412,191
1745304371.599929,512,189,411,191
1745304371.6469297,512,189,412,191
1745304371.6924438,512,189,412,191
1745304371.739901,513,190,413,191
1745304371.7914152,513,190,412,192
1745304371.846429,513,190,412,191
1745304371.906486,513,189,412,191
1745304371.9692476,512,189,412,191
1745304372.0214565,512,189,413,191
1745304372.0723133,513,189,412,191
1745304372.1231997,513,188,412,190
1745304372.1679308,512,188,413,190
1745304372.2170365,513,188,413,190
1745304372.2684476,514,187,414,189
1745304372.3154554,514,187,413,188
1745304372.3594818,513,187,413,189
1745304372.404995,513,188,414,190
1745304372.4695108,513,189,413,190
1745304372.5395405,513,187,412,189
1745304372.604618,512,188,412,190
1745304372.6585252,512,188,412,190
1745304372.7035356,511,188,411,189
1745304372.7535841,511,188,411,190
1745304372.810752,511,188,411,190
1745304372.8685791,512,188,411,190
1745304372.9328995,512,187,411,189
1745304372.9875128,511,188,412,190
1745304373.0484078,512,188,412,190
1745304373.095456,512,187,412,189
1745304373.1465514,512,187,412,189
1745304373.200982,511,187,411,189
1745304373.2479806,512,187,412,189
1745304373.2999709,512,187,412,189
1745304373.3550024,512,187,412,189
1745304373.399511,512,187,412,189
1745304373.4429858,512,188,412,190
1745304373.4874015,512,188,412,190
1745304373.5314007,512,188,412,190
1745304373.5749116,513,187,413,189
1745304373.6279104,512,188,413,190
1745304373.6844254,513,187,413,189
1745304373.7284262,513,188,413,189
1745304373.775941,513,187,413,189
1745304373.8189409,513,188,413,189
1745304373.8619447,513,188,413,190
1745304373.905197,513,188,413,189
1745304373.9537313,513,188,414,189
1745304373.998257,513,187,413,189
1745304374.046254,514,188,413,190
1745304374.088858,513,187,413,189
1745304374.135419,514,187,414,189
1745304374.1799395,514,187,414,189
1745304374.2240095,514,187,414,189
1745304374.2682457,514,188,414,190
1745304374.3140612,513,187,414,189
1745304374.3591304,513,188,413,190
1745304374.4127522,513,187,413,189
1745304374.4674144,513,188,413,189
1745304374.5124598,513,187,413,189
1745304374.554719,513,187,414,189
1745304374.6062343,513,187,413,189
1745304374.6512349,514,187,413,189
1745304374.7027512,513,188,413,189
1745304374.761758,514,188,414,189
1745304374.8049521,513,188,413,190
1745304374.849953,514,189,414,190
1745304374.8924928,514,188,414,190
1745304374.9384918,514,188,414,189
1745304374.9902086,513,188,414,190
1745304375.0463157,514,188,414,190
1745304375.0971105,514,188,414,189
1745304375.1461086,514,188,414,189
1745304375.1918864,513,187,414,189
1745304375.2407856,513,187,413,189
1745304375.2849188,514,187,413,189
1745304375.3340003,514,187,413,189
1745304375.3857546,514,188,414,190
1745304375.4368236,513,188,413,190
1745304375.4823751,513,187,413,189
1745304375.5354369,513,188,414,189
1745304375.6058958,514,188,414,189
1745304375.6639092,514,187,414,189
1745304375.7152927,514,187,414,189
1745304375.7657878,514,187,413,189
1745304375.810956,514,187,414,189
1745304375.8564708,514,188,413,189
1745304375.9181693,513,188,413,189
1745304375.964467,514,188,413,189
1745304376.026613,514,188,413,189
1745304376.0801268,514,188,414,190
1745304376.1302276,514,187,414,189
1745304376.1796384,515,188,414,189
1745304376.2246387,514,188,415,189
1745304376.2676573,515,188,414,189
1745304376.3169646,516,188,415,189
1745304376.3679845,515,188,415,189
1745304376.4157844,516,187,415,189
1745304376.4708874,516,187,416,189
1745304376.5242827,516,187,415,188
1745304376.5761163,516,187,416,188
1745304376.6401155,516,188,416,189
1745304376.6985302,517,187,417,188
1745304376.7435305,517,187,417,188
1745304376.7890496,517,187,416,189
1745304376.8350499,517,188,416,189
1745304376.8815598,516,188,416,189
1745304376.9255607,516,188,416,189
1745304376.9705756,516,187,415,189
1745304377.0141435,515,188,415,189
1745304377.0591438,515,188,414,189
1745304377.1147265,516,187,414,188
1745304377.170723,516,187,415,188
1745304377.2137945,516,188,415,189
1745304377.2587945,515,188,415,189
1745304377.3033066,516,188,415,189
1745304377.3563337,517,187,417,188
1745304377.4099934,517,188,416,189
1745304377.4566858,517,188,416,189
1745304377.5012174,517,188,417,189
1745304377.5482173,517,187,416,188
1745304377.601782,517,187,417,188
1745304377.656783,517,188,416,189
1745304377.7124655,516,187,416,188
1745304377.769911,516,187,416,188
1745304377.8405166,516,186,416,188
1745304377.9107141,516,187,415,188
1745304377.9637284,516,187,416,188
1745304378.0092392,516,187,415,188
1745304378.0532405,516,188,415,189
1745304378.10042,516,188,415,189
1745304378.1601498,517,188,416,189
1745304378.2203062,516,188,416,189
1745304378.2722611,517,188,416,189
1745304378.3180666,517,188,416,189
1745304378.3845499,517,188,417,189
1745304378.4404461,517,187,416,189
1745304378.4876235,516,187,416,188
1745304378.5321326,516,187,416,188
1745304378.5795863,517,187,416,188
1745304378.6246696,517,188,416,189
1745304378.6806202,517,188,417,189
1745304378.7365067,518,187,417,188
1745304378.7863832,517,187,417,188
1745304378.8383832,518,188,417,189
1745304378.9036086,517,188,417,189
1745304378.9626124,518,188,417,189
1745304379.01024,517,188,416,189
1745304379.060418,517,188,417,189
1745304379.1128097,517,188,417,189
1745304379.1856303,517,188,417,189
1745304379.2467413,517,188,416,189
1745304379.304257,518,188,417,189
1745304379.351258,518,188,417,189
1745304379.3991997,518,188,417,189
1745304379.4472,518,188,417,189
1745304379.5042489,518,188,417,189
1745304379.5592477,518,188,417,189
1745304379.6057496,519,188,417,189
1745304379.6497476,518,188,417,189
1745304379.6995883,518,188,417,189
1745304379.7496328,518,187,417,188
1745304379.7985787,518,188,417,189
1745304379.849477,518,188,418,189
1745304379.8919883,517,188,417,189
1745304379.9363647,517,188,418,189
1745304379.9839675,518,187,418,189
1745304380.029967,518,188,418,189
1745304380.0864828,518,188,417,189
1745304380.1344762,518,188,418,189
1745304380.1784973,518,188,418,189
1745304380.227041,518,188,417,189
1745304380.2806647,518,189,418,190
1745304380.3417711,518,188,417,190
1745304380.398178,518,187,418,188
1745304380.4451773,517,188,417,189
1745304380.487691,517,188,416,189
1745304380.5356934,517,188,417,189
1745304380.5825336,518,188,417,189
1745304380.6265612,517,188,417,189
1745304380.676588,518,188,417,189
1745304380.7326667,518,188,417,189
1745304380.794461,518,187,418,189
1745304380.8555043,518,188,417,189
1745304380.907907,518,189,418,190
1745304380.9779315,516,188,417,189
1745304381.0306206,516,188,417,189
1745304381.0798483,516,189,416,190
1745304381.1292539,516,188,417,190
1745304381.1744156,516,189,416,190
1745304381.228528,517,188,416,189
1745304381.2944973,517,189,416,190
1745304381.352602,516,189,416,190
1745304381.4136784,517,189,416,190
1745304381.4824436,517,189,417,190
1745304381.536806,516,189,417,190
1745304381.5897448,517,189,417,190
1745304381.6457305,517,188,416,189
1745304381.7049096,516,189,416,190
1745304381.763461,516,188,416,189
1745304381.8220198,516,188,416,190
1745304381.8773923,516,188,416,189
1745304381.933507,517,189,416,190
1745304381.9875746,517,188,416,189
1745304382.03649,516,189,415,190
1745304382.0814943,516,189,416,190
1745304382.125249,516,189,416,190
1745304382.2047992,516,189,416,190
1745304382.264796,517,188,416,190
1745304382.3155463,516,189,416,190
1745304382.3605459,516,188,416,189
1745304382.4060776,517,188,416,189
1745304382.451078,517,189,416,190
1745304382.4985886,517,189,417,190
1745304382.5526037,517,189,417,190
1745304382.6184385,517,189,418,190
1745304382.6653948,517,189,418,190
1745304382.7099073,518,189,418,190
1745304382.7561553,518,189,417,190
1745304382.8061688,518,189,417,189
1745304382.8581595,518,189,417,190
1745304382.9045875,517,189,417,190
1745304382.9535866,517,189,417,190
1745304383.0075126,517,188,416,189
1745304383.056521,517,189,416,190
1745304383.111058,517,188,417,189
1745304383.1676273,517,189,417,190
1745304383.2205963,518,190,418,191
1745304383.2677014,517,189,417,191
1745304383.315425,518,189,417,190
1745304383.36044,517,190,417,191
1745304383.4189727,517,190,417,191
1745304383.4709718,516,190,416,191
1745304383.518827,517,189,417,190
1745304383.588661,517,189,417,190
1745304383.6477609,516,190,416,191
1745304383.6941648,517,189,416,190
1745304383.7452536,516,189,416,191
1745304383.8090189,517,189,416,190
1745304383.8692243,517,190,417,191
1745304383.9188757,516,189,416,190
1745304383.9638743,517,188,417,190
1745304384.0205286,517,189,417,190
1745304384.064588,517,189,417,191
1745304384.1111178,517,189,416,190
1745304384.162266,516,189,417,190
1745304384.224121,517,189,417,190
1745304384.2769802,516,189,417,191
1745304384.3216784,517,189,416,190
1745304384.3676777,517,188,417,190
1745304384.4142294,517,189,417,191
1745304384.463214,517,189,417,190
1745304384.5087483,517,188,418,190
1745304384.5527484,518,189,418,190
1745304384.5992637,517,189,418,190
1745304384.649264,517,189,418,190
1745304384.6937757,518,189,418,191
1745304384.7387767,518,190,418,191
1745304384.7893426,518,189,417,190
1745304384.8463378,517,190,417,190
1745304384.9091706,518,189,417,190
1745304384.9643688,518,189,417,190
1745304385.0205655,518,189,418,190
1745304385.0667968,518,189,418,190
1745304385.1133091,518,188,418,190
1745304385.1563466,519,188,418,189
1745304385.2069514,518,188,419,190
1745304385.2558498,519,190,418,191
1745304385.3033626,518,189,419,190
1745304385.3493621,518,189,419,190
1745304385.398495,518,190,419,191
1745304385.4615138,518,190,418,191
1745304385.5140543,519,189,419,190
1745304385.5605032,519,189,419,190
1745304385.606097,518,189,418,190
1745304385.6591482,518,190,418,191
1745304385.7053425,518,190,418,190
1745304385.7473419,518,189,418,191
1745304385.7928514,519,190,418,191
1745304385.8388677,518,190,418,191
1745304385.8880284,518,190,419,191
1745304385.937642,518,190,418,191
1745304385.9907782,518,190,418,191
1745304386.0442076,518,190,418,191
1745304386.0906093,518,190,418,191
1745304386.1336164,518,190,418,191
1745304386.1816885,518,191,418,192
1745304386.2352436,518,190,419,191
1745304386.2782466,518,190,418,191
1745304386.3237815,518,190,418,191
1745304386.3758295,518,190,418,191
1745304386.4244273,518,190,418,192
1745304386.4805393,518,190,418,191
1745304386.5450528,518,191,418,191
1745304386.61403,518,190,419,191
1745304386.6699405,518,191,418,191
1745304386.7207923,518,190,418,191
1745304386.7637923,518,191,418,191
1745304386.8093457,518,190,418,191
1745304386.8675385,518,190,418,191
1745304386.9252253,518,190,418,191
1745304387.0000682,518,191,418,192
1745304387.0549648,518,190,419,191
1745304387.1035745,518,191,418,192
1745304387.1514778,519,190,418,191
1745304387.1939864,519,191,418,192
1745304387.247839,518,191,419,191
1745304387.2936766,518,190,419,191
1745304387.3475842,518,191,419,192
1745304387.3921177,518,191,418,192
1745304387.438125,517,191,417,191
1745304387.4815266,518,191,417,191
1745304387.5240445,518,191,418,192
1745304387.587096,518,191,418,192
1745304387.6401913,517,191,417,192
1745304387.6970952,518,191,418,192
1745304387.7420805,518,191,418,191
1745304387.7952452,519,191,418,192
1745304387.8423169,517,191,419,192
1745304387.8853211,518,191,418,192
1745304387.9278953,518,192,418,192
1745304387.9778998,518,191,418,192
1745304388.0395133,518,191,418,192
1745304388.100904,518,191,418,192
1745304388.1530921,518,190,418,191
1745304388.2049348,518,190,418,191
1745304388.249939,519,191,418,191
1745304388.300349,518,190,419,191
1745304388.3473475,518,191,419,191
1745304388.3991816,518,191,418,192
1745304388.4504175,518,191,419,192
1745304388.5019288,518,191,419,192
1745304388.5762413,519,191,419,192
1745304388.640988,518,191,419,191
1745304388.6934333,518,190,418,191
1745304388.7376945,518,190,418,191
1745304388.7867022,518,190,418,191
1745304388.8570857,518,189,418,191
1745304388.9097059,518,188,418,190
1745304388.977503,518,190,418,191
1745304389.0233672,518,190,418,191
1745304389.0825803,518,189,418,190
1745304389.1528432,518,189,418,190
1745304389.201489,518,189,418,190
1745304389.2624762,518,189,418,190
1745304389.310033,518,189,418,190
1745304389.363107,518,188,418,190
1745304389.4155595,518,189,418,190
1745304389.48028,518,189,418,190
1745304389.535975,518,189,419,190
1745304389.5940025,518,189,419,190
1745304389.6396706,519,190,419,191
1745304389.6985953,519,190,419,190
1745304389.7581167,519,190,420,190
1745304389.814756,520,190,419,191
1745304389.8577566,519,190,419,191
1745304389.9032662,519,189,419,190
1745304389.9492667,519,189,419,190
1745304389.994097,519,189,419,190
1745304390.0375493,518,189,419,190
1745304390.094257,518,188,418,189
1745304390.1424444,519,189,418,190
1745304390.1854458,518,189,418,190
1745304390.2364728,519,190,418,190
1745304390.2804732,519,190,419,190
1745304390.3239863,518,189,419,190
1745304390.3669865,519,189,419,190
1745304390.4155185,518,189,419,190
1745304390.4635193,519,189,418,190
1745304390.5121412,519,189,419,190
1745304390.5573843,519,189,419,190
1745304390.6109545,519,189,419,190
1745304390.6630023,519,190,419,190
1745304390.7085645,519,189,419,190
1745304390.765651,520,189,420,190
1745304390.8248153,519,190,419,191
1745304390.8737128,519,190,420,191
1745304390.9272776,520,190,420,191
1745304390.9964948,519,190,419,190
1745304391.0536401,519,190,419,191
1745304391.1050491,519,190,419,191
1745304391.1610508,519,190,419,191
1745304391.2204864,519,190,419,191
1745304391.2770426,519,190,418,191
1745304391.334122,519,190,418,191
1745304391.393238,519,190,419,191
1745304391.455419,519,190,419,191
1745304391.5096662,519,190,419,191
1745304391.5638945,519,189,419,190
1745304391.6230245,519,190,419,191
1745304391.6740305,519,191,419,192
1745304391.7321033,519,190,419,191
1745304391.789013,519,190,419,191
1745304391.846258,518,190,418,191
1745304391.8971539,519,190,419,191
1745304391.9470794,519,190,419,191
1745304392.0028303,519,190,419,191
1745304392.0509348,519,190,419,191
1745304392.1032758,519,190,419,191
1745304392.154781,519,190,419,191
1745304392.2015955,518,190,419,191
1745304392.2457583,519,190,419,191
1745304392.292762,519,191,419,191
1745304392.335049,519,190,419,191
1745304392.3820276,518,191,419,191
1745304392.4269128,518,191,419,191
1745304392.4759116,519,190,418,191
1745304392.526457,518,191,419,191
1745304392.5764565,518,191,418,191
1745304392.6209695,518,191,418,192
1745304392.6669686,518,190,419,191
1745304392.7104812,518,191,419,191
