RecordingTime [ms],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px]
1744191036.9217207,440,135,377,132
1744191036.9490385,440,135,377,132
1744191036.9941216,439,132,376,130
1744191037.030114,439,132,376,130
1744191037.0658855,439,132,376,130
1744191037.1007113,436,134,373,131
1744191037.1422255,432,134,371,132
1744191037.1770954,432,134,371,132
1744191037.211508,428,132,368,131
1744191037.2482371,428,132,368,131
1744191037.2853813,427,130,366,129
1744191037.319858,427,130,366,129
1744191037.3578794,424,129,365,129
1744191037.3959062,423,129,364,128
1744191037.4350846,421,131,362,130
1744191037.506874,420,130,361,129
1744191037.5426018,420,130,361,129
1744191037.5775812,419,129,361,128
1744191037.6120877,419,129,361,128
1744191037.6474292,418,130,360,129
1744191037.6809394,418,130,360,129
1744191037.7164845,417,130,360,129
1744191037.7488558,417,130,360,129
1744191037.788266,418,131,360,130
1744191037.8267403,418,131,360,130
1744191037.8622193,418,131,360,130
1744191037.8987982,420,132,362,131
1744191037.934645,420,132,361,131
1744191037.973681,420,132,361,131
1744191038.0107098,421,132,361,131
1744191038.048181,421,132,361,131
1744191038.0808418,422,132,363,131
1744191038.1167417,422,132,363,131
1744191038.1536272,422,133,363,132
1744191038.1916819,421,133,363,132
1744191038.2406354,423,133,363,132
1744191038.301863,423,134,364,132
1744191038.3364162,423,134,364,132
1744191038.3781395,423,135,364,134
1744191038.4118369,423,135,364,134
1744191038.4492097,422,135,363,134
1744191038.4833071,422,135,363,134
1744191038.5171337,422,137,364,136
1744191038.548714,422,137,364,136
1744191038.586685,422,138,364,137
1744191038.6235728,422,138,364,137
1744191038.659697,422,138,364,137
1744191038.7006752,423,138,364,137
1744191038.7456264,422,138,363,137
1744191038.7864857,422,138,363,137
1744191038.8226671,422,138,363,137
1744191038.8736002,422,138,363,137
1744191038.9397404,421,143,361,141
1744191039.0009825,420,144,361,143
1744191039.067332,420,144,361,143
1744191039.123414,419,144,360,143
1744191039.1887488,420,143,360,142
1744191039.2704082,420,143,360,142
1744191039.3218782,418,144,360,143
1744191039.3899734,418,145,359,144
1744191039.4481738,418,145,359,144
1744191039.5038512,418,145,359,144
1744191039.551583,416,146,358,146
1744191039.599966,416,146,357,145
1744191039.6604857,417,146,357,145
1744191039.727264,417,146,357,145
1744191039.7772624,416,145,357,145
1744191039.8338614,416,145,357,145
1744191039.8868873,415,147,356,147
1744191039.9347007,414,147,355,148
1744191039.9956014,414,147,355,148
1744191040.0417466,416,145,356,145
1744191040.1460152,417,144,358,144
1744191040.2070372,418,143,358,143
1744191040.2607481,417,143,358,144
1744191040.3270113,417,144,358,144
1744191040.383458,417,144,358,144
1744191040.4467642,416,145,357,145
1744191040.4918163,416,145,357,145
1744191040.5428278,417,144,357,144
1744191040.5940585,417,143,357,144
1744191040.6536658,417,143,357,144
1744191040.7168522,417,143,357,144
1744191040.7703605,417,143,358,143
1744191040.8237565,418,145,358,145
1744191040.8942895,418,145,357,145
1744191040.9625194,418,145,357,145
1744191041.047789,418,145,358,144
1744191041.1217694,418,145,358,144
1744191041.1970637,419,145,358,145
1744191041.2583172,420,145,359,144
1744191041.3140724,420,146,359,145
1744191041.3597758,420,146,359,145
1744191041.404723,420,145,360,144
1744191041.4658558,420,145,360,144
1744191041.5266316,421,144,360,144
1744191041.584569,422,143,361,142
1744191041.6296172,421,143,361,143
1744191041.6976237,421,143,361,143
1744191041.7534673,422,143,361,143
1744191041.823238,422,143,361,143
1744191041.894745,423,142,362,142
1744191041.948444,423,142,362,142
1744191042.00839,423,142,362,142
1744191042.079542,424,143,363,142
1744191042.1482995,423,142,363,142
1744191042.222045,423,143,364,142
1744191042.2851038,423,143,364,143
1744191042.3387918,423,143,364,142
1744191042.4125836,423,143,364,142
1744191042.5205836,424,140,365,138
1744191042.5847287,424,140,365,138
1744191042.6483414,424,140,364,139
1744191042.7299263,424,140,364,139
1744191042.8098056,422,140,364,140
1744191042.865884,422,140,363,140
1744191042.9296618,423,139,363,139
1744191043.000492,423,139,363,139
1744191044.5095925,422,144,363,143
1744191044.5426247,422,144,363,143
1744191044.581421,422,145,360,145
1744191044.6146474,422,145,360,145
1744191044.6513524,422,145,360,145
1744191044.6861906,420,148,359,147
1744191044.7203364,419,150,359,150
1744191044.7537363,419,150,359,150
1744191044.7910378,419,149,359,148
1744191044.826929,419,149,359,148
1744191044.8638928,419,149,359,148
1744191044.9008183,419,149,359,148
1744191044.9374928,419,150,359,149
1744191044.9785478,419,150,358,149
1744191045.039712,419,150,359,149
1744191045.1048553,418,150,359,150
1744191045.1411114,418,150,359,150
1744191045.1786246,418,149,358,149
1744191045.2151337,418,149,358,149
1744191045.2530537,418,150,358,149
1744191045.286867,418,150,358,149
1744191045.3230667,417,151,358,150
1744191045.3486698,417,151,358,150
1744191045.3922899,417,149,360,147
1744191045.4366539,417,149,360,147
1744191045.474567,417,149,360,147
1744191045.510953,417,148,359,146
1744191045.5462077,417,150,358,149
1744191045.580729,417,150,358,149
1744191045.6148,417,150,357,149
1744191045.6582434,417,150,357,149
1744191045.6920269,417,150,357,149
1744191045.728917,417,150,357,149
1744191045.765927,418,149,357,149
1744191045.8090484,417,150,358,150
1744191045.8449125,418,150,358,149
1744191045.9008315,418,150,358,150
1744191045.9366612,418,150,358,150
1744191045.978204,417,150,357,150
1744191046.035551,417,150,357,150
1744191046.08393,418,150,358,150
1744191046.1227894,418,150,358,150
1744191046.1637237,418,150,358,150
1744191046.2050133,417,151,357,150
1744191046.2423873,417,151,357,151
1744191046.299292,417,150,357,150
1744191046.3395174,417,150,357,150
1744191046.3781557,417,150,357,150
1744191046.4115696,417,150,357,150
1744191046.4487734,417,150,358,150
1744191046.4832232,417,150,358,150
1744191046.521355,417,150,357,151
1744191046.556674,417,150,357,151
1744191046.5947762,417,150,357,150
1744191046.6303978,417,150,357,150
1744191046.6663022,417,150,357,150
1744191046.7015371,417,151,357,150
1744191046.7372665,417,150,359,149
1744191046.771172,417,150,359,149
1744191046.8045807,417,150,359,149
1744191046.8410296,417,150,359,149
1744191046.8762252,418,151,358,150
1744191046.9107563,418,151,358,150
1744191046.948461,418,150,358,150
1744191046.9974442,417,150,358,150
1744191047.0482244,418,150,357,150
1744191047.112678,417,150,358,150
1744191047.1466022,417,150,358,150
1744191047.181768,418,150,357,150
1744191047.216998,418,150,357,150
1744191047.2599897,417,150,357,150
1744191047.2999363,417,150,357,150
1744191047.3369575,417,150,357,150
1744191047.3795223,416,150,356,150
1744191047.439918,415,150,356,149
1744191047.5073266,415,150,355,149
1744191047.542632,415,150,355,149
1744191047.5796423,415,150,355,149
1744191047.6138468,415,150,355,149
1744191047.6487164,415,150,355,149
1744191047.6882794,415,150,355,149
1744191047.7256856,415,150,356,149
1744191047.7601066,415,150,356,149
1744191047.8018818,414,150,356,149
1744191047.833234,414,150,356,149
1744191047.8721406,414,150,356,149
1744191047.910079,415,150,356,149
1744191047.9469435,416,150,356,149
1744191047.9874578,416,150,356,149
1744191048.0307317,416,150,356,150
1744191048.0815876,416,150,356,150
1744191048.1484416,416,150,356,149
1744191048.2017877,416,150,357,149
1744191048.2647204,416,150,357,149
1744191048.3123531,416,149,356,149
1744191048.3836436,417,150,357,149
1744191048.430851,417,150,357,149
1744191048.4889638,417,150,356,149
1744191048.5489333,417,150,356,149
1744191048.6324246,417,150,356,149
1744191048.6726882,417,150,356,149
1744191048.734267,417,150,357,149
1744191048.8089497,416,151,357,150
1744191048.8716824,417,151,357,150
1744191048.9227903,417,151,357,150
1744191048.976552,416,150,356,150
1744191049.04262,416,151,357,150
1744191049.0895576,417,151,357,151
1744191049.1412122,417,151,357,151
1744191049.1824772,417,151,357,151
1744191049.2387714,417,151,356,151
1744191049.301085,417,151,356,151
1744191049.3723724,416,152,358,151
1744191049.430466,417,151,357,150
1744191049.480005,417,151,357,150
1744191049.5459197,416,151,356,151
1744191049.60384,416,150,356,150
1744191049.663705,416,150,356,150
1744191049.7053998,416,151,356,150
1744191049.7791755,416,151,356,150
1744191049.8253963,417,150,356,150
1744191049.8783035,417,150,356,150
1744191049.9308898,416,151,357,151
1744191050.0035415,416,150,356,150
1744191050.0714414,417,151,357,150
1744191050.1125998,417,151,357,150
1744191050.1483922,417,151,357,150
1744191050.186254,417,150,357,149
1744191050.2398658,417,148,357,148
1744191050.3059962,421,144,359,144
1744191050.3431754,421,144,359,144
1744191050.3805473,427,139,363,141
1744191050.4147222,427,139,363,141
1744191050.449017,433,136,368,138
1744191050.4875667,433,136,368,138
1744191050.5260427,436,133,370,136
1744191050.558723,436,133,370,136
1744191050.5984821,439,131,373,134
1744191050.634456,439,131,373,134
1744191050.6685808,439,131,373,134
1744191050.7017357,441,131,374,134
1744191050.7354434,442,130,375,134
1744191050.7686808,442,130,375,134
1744191050.8068676,442,131,375,134
1744191050.8403902,442,131,375,134
1744191050.877501,442,131,376,134
1744191050.912334,442,131,376,134
1744191050.9489343,441,133,375,136
1744191050.989791,439,138,371,142
1744191051.03427,435,141,369,144
1744191051.1040423,432,142,367,143
1744191051.1403596,432,142,367,143
1744191051.1784818,427,146,365,146
1744191051.2135565,427,146,365,146
1744191051.2489421,424,146,361,146
1744191051.28833,424,146,361,146
1744191051.327086,424,145,362,144
1744191051.364609,424,145,362,144
1744191051.4004748,423,145,360,144
1744191051.4334056,423,145,360,144
1744191051.4708505,423,145,360,144
1744191051.5045266,419,149,358,149
1744191051.538634,417,148,354,148
1744191051.5716875,417,148,354,148
1744191051.6070714,415,149,353,150
1744191051.6467235,415,149,353,150
1744191051.683182,410,151,350,153
1744191051.7233686,410,151,350,153
1744191051.7483237,406,151,346,154
1744191051.7981772,401,154,343,158
1744191051.8322222,401,155,342,159
1744191051.9085107,399,151,341,155
1744191051.9446323,399,151,341,155
1744191051.9817963,398,153,340,157
1744191052.0167773,398,153,340,157
1744191052.0482438,398,154,340,159
1744191052.0884202,398,154,340,159
1744191052.1222522,398,154,340,158
1744191052.161628,398,154,340,158
1744191052.1993253,400,155,339,160
1744191052.2335005,400,155,339,160
1744191052.2685993,400,155,339,160
1744191052.3060265,399,157,339,161
1744191052.3405805,401,157,342,162
1744191052.3768077,401,157,342,162
1744191052.412704,407,157,346,163
1744191052.447716,407,157,346,163
1744191052.4845905,414,152,353,160
1744191052.521195,414,152,353,160
1744191052.555153,422,145,360,151
1744191052.5965621,431,139,366,146
1744191052.6386912,439,135,375,142
1744191052.7019155,447,127,382,135
1744191052.7394419,447,127,382,135
1744191052.777618,456,124,391,130
1744191052.8140585,456,124,391,130
1744191052.8484945,465,120,398,122
1744191052.8851554,465,120,398,122
1744191052.9223795,471,117,406,116
1744191052.948611,471,117,406,116
1744191052.993954,479,116,412,112
1744191053.0313911,479,116,412,112
1744191053.0668545,479,116,412,112
1744191053.1047034,486,118,417,112
1744191053.1396031,492,116,425,108
1744191053.1785972,492,116,425,108
1744191053.2138095,499,114,430,104
1744191053.2468572,499,114,430,104
1744191053.2825198,502,118,434,108
1744191053.3175948,502,118,434,108
1744191053.3560598,503,120,435,109
1744191053.4025586,505,122,437,109
1744191053.4435406,505,127,438,113
1744191053.5043418,505,126,438,111
1744191053.5371635,505,126,438,111
1744191053.5751498,506,127,439,110
1744191053.609954,506,127,439,110
1744191053.6487,504,136,437,120
1744191053.684932,504,136,437,120
1744191053.7196856,500,140,433,125
1744191053.748368,500,140,433,125
1744191053.7922418,501,130,434,116
1744191053.8263528,501,130,434,116
1744191053.8581042,501,130,434,116
1744191053.8968008,500,128,433,114
1744191053.9346712,494,140,428,126
1744191053.971524,494,140,428,126
1744191054.008668,490,142,424,129
1744191054.0439696,490,142,424,129
1744191054.0790026,489,135,422,123
1744191054.1167479,489,135,422,123
1744191054.1486304,488,133,421,121
1744191054.194855,484,136,419,125
1744191054.2380438,482,140,416,129
1744191054.3005307,482,141,416,131
1744191054.3360484,482,141,416,131
1744191054.3716133,483,138,417,127
1744191054.4086008,483,138,417,127
1744191054.4437444,484,137,417,126
1744191054.47861,484,137,417,126
1744191054.5152519,484,143,416,133
1744191054.5485787,484,143,416,133
1744191054.5858343,483,146,416,135
1744191054.6204333,483,146,416,135
1744191054.6646504,483,146,416,135
1744191054.701727,484,143,417,133
1744191054.7437906,485,144,417,133
1744191054.7755737,485,144,417,133
1744191054.8127902,484,147,417,136
1744191054.8472326,484,147,417,136
1744191054.8856382,485,149,417,138
1744191054.9209523,485,149,417,138
1744191054.953539,484,150,417,139
1744191054.9954836,484,149,417,138
1744191055.034575,483,149,417,139
1744191055.1043072,482,153,415,142
1744191055.1403983,482,153,415,142
1744191055.182894,481,152,414,141
1744191055.2159214,481,152,414,141
1744191055.253845,481,149,415,138
1744191055.2900138,481,149,415,138
1744191055.3261912,480,152,414,141
1744191055.3584042,480,152,414,141
1744191055.3971846,482,153,413,144
1744191055.436685,482,153,413,144
1744191055.471245,482,153,413,144
1744191055.503925,484,150,415,142
1744191055.539069,487,147,416,141
1744191055.5783558,487,147,416,141
1744191055.618475,487,147,416,142
1744191055.6481917,487,147,416,142
1744191055.6852953,485,147,417,143
1744191055.7234223,485,147,417,143
1744191055.7594864,485,147,416,142
1744191055.796326,484,144,415,140
1744191055.8356588,484,143,415,139
1744191055.90956,483,146,414,142
1744191055.9504015,483,146,414,142
1744191055.9868712,482,147,413,143
1744191056.0250378,482,147,413,143
1744191056.0597699,482,144,413,141
1744191056.097008,482,144,413,141
1744191056.1359181,482,143,413,140
1744191056.172177,482,145,413,142
1744191056.258196,482,146,414,143
1744191056.3003564,483,145,414,142
1744191056.3416016,483,145,414,142
1744191056.3794825,482,144,414,141
1744191056.4153955,482,144,414,141
1744191056.4546416,482,145,414,142
1744191056.4886038,482,145,414,142
1744191056.5251975,482,147,413,144
1744191056.559995,482,147,413,144
1744191056.598162,482,147,413,144
1744191056.6363974,482,147,413,144
1744191056.6725445,482,147,413,144
1744191056.7216227,482,146,413,143
1744191056.761423,482,146,413,143
1744191056.7992208,482,146,413,143
1744191056.840808,482,148,413,145
1744191056.9108784,482,147,413,144
1744191056.9482994,482,147,413,144
1744191056.982714,482,147,412,144
1744191057.0176604,482,147,412,144
1744191057.0489066,482,147,412,144
1744191057.0861485,480,150,411,146
1744191057.1230328,479,152,410,148
1744191057.1595125,479,152,410,148
1744191057.1975439,478,153,410,149
1744191057.2339623,478,153,410,149
1744191057.2670727,479,153,408,148
1744191057.3044953,479,153,408,148
1744191057.3388493,478,153,409,149
1744191057.3785224,478,155,408,150
1744191057.4420047,476,155,408,150
1744191057.5098627,475,155,408,151
1744191057.5449502,475,155,408,151
1744191057.5837762,476,155,407,151
1744191057.6186237,476,155,407,151
1744191057.6537652,475,156,407,151
1744191057.6914072,475,156,407,151
1744191057.7283528,475,157,406,153
1744191057.7639294,475,157,406,153
1744191057.8012898,475,158,406,153
1744191057.8358216,475,158,406,153
1744191057.8715875,475,158,406,153
1744191057.9086726,475,157,407,152
1744191057.948581,475,157,407,153
1744191057.9867635,475,157,407,153
1744191058.0243077,475,159,407,154
1744191058.0586412,475,159,407,154
1744191058.0957778,475,158,407,153
1744191058.1315236,475,158,407,153
1744191058.1666934,476,158,407,153
1744191058.201684,476,158,408,153
1744191058.2367291,476,158,407,154
1744191058.305638,475,160,407,155
1744191058.338987,475,160,407,155
1744191058.376738,475,159,408,154
1744191058.413303,475,159,408,154
1744191058.4488833,476,157,408,151
1744191058.4834847,476,157,408,151
1744191058.522977,477,155,410,150
1744191058.5584266,477,155,410,150
1744191058.5935395,479,152,411,148
1744191058.6284904,479,152,411,148
1744191058.6690528,479,152,411,148
1744191058.704786,484,148,413,144
1744191058.7408762,486,145,416,141
1744191058.7769854,486,145,416,141
1744191058.8130004,488,144,419,141
1744191058.8481975,488,144,419,141
1744191058.88642,490,145,421,143
1744191058.9207833,490,145,421,143
1744191058.9535725,492,143,423,143
1744191058.994693,494,142,424,142
1744191059.0354393,494,144,425,144
1744191059.1035435,495,143,425,143
1744191059.1387763,495,143,425,143
1744191059.1757102,496,144,427,143
1744191059.2092474,496,144,427,143
1744191059.2452912,497,145,427,144
1744191059.2797115,497,145,427,144
1744191059.318233,498,142,428,142
1744191059.3518014,498,142,428,142
1744191059.3939738,498,145,428,143
1744191059.4321845,498,145,428,143
1744191059.4684916,498,145,428,143
1744191059.5037067,498,148,429,146
1744191059.5397656,500,146,430,144
1744191059.575503,500,146,430,144
1744191059.612162,501,146,432,143
1744191059.6473885,501,146,432,143
1744191059.6862912,502,149,432,146
1744191059.7255242,502,149,432,146
1744191059.758615,503,151,433,148
1744191059.7972069,505,151,434,147
1744191059.8351526,506,151,435,147
1744191059.9010792,504,151,434,147
1744191059.9355896,504,151,434,147
1744191059.974536,504,152,432,148
1744191060.0146234,504,152,432,148
1744191060.0535243,504,151,433,147
1744191060.0889938,504,151,433,147
1744191060.1228597,505,148,434,145
1744191060.1600683,505,148,434,145
1744191060.195922,506,148,435,145
1744191060.2348704,506,148,435,145
1744191060.2706106,506,148,435,145
1744191060.3162262,509,148,438,144
1744191060.3481588,512,146,441,143
1744191060.3882723,512,146,441,143
1744191060.4266982,515,146,444,142
1744191060.465948,515,146,444,142
1744191060.5098522,519,144,447,140
1744191060.5601928,519,144,447,140
1744191060.6085703,526,145,455,141
1744191060.6527538,526,145,455,141
1744191060.690273,527,146,456,142
1744191060.7321465,528,142,457,138
1744191060.7638645,528,142,457,138
1744191060.8003597,528,140,457,136
1744191060.8382807,528,140,457,136
1744191060.8743625,526,140,455,137
1744191060.9084544,526,140,455,137
1744191060.9423637,525,142,455,139
1744191060.980483,525,141,455,138
1744191061.024711,526,140,456,137
1744191061.1079726,526,140,455,138
1744191061.1601918,526,140,455,138
1744191061.1945539,525,142,454,139
1744191061.2533214,525,142,454,139
1744191061.2842908,524,142,454,139
1744191061.324074,524,142,454,139
1744191061.3541987,523,139,453,136
1744191061.3958986,523,137,453,134
1744191061.4342842,522,136,451,133
1744191061.5039728,518,141,448,138
1744191061.5395718,518,141,448,138
1744191061.5743325,515,143,444,141
1744191061.6042511,515,143,444,141
1744191061.644114,511,139,441,137
1744191061.6788902,511,139,441,137
1744191061.7143009,506,139,437,138
1744191061.7483068,506,139,437,138
1744191061.7864091,501,141,431,141
1744191061.8230047,501,141,431,141
1744191061.8605413,501,141,431,141
1744191061.8942583,498,139,428,139
1744191061.9285562,495,138,425,138
1744191061.962366,495,138,425,138
1744191061.9965272,493,139,423,139
1744191062.0315037,493,139,423,139
1744191062.0670755,491,141,420,141
1744191062.1027153,491,141,420,141
1744191062.1353693,488,144,416,144
1744191062.1762588,484,144,412,143
1744191062.2357125,480,143,410,140
1744191062.2991986,479,148,411,146
1744191062.3341756,479,148,411,146
1744191062.369345,475,155,408,153
1744191062.4062269,475,155,408,153
1744191062.436092,479,142,410,139
1744191062.4803195,479,142,410,139
1744191062.5198913,484,148,415,145
1744191062.5544899,484,148,415,145
1744191062.5929153,482,160,413,157
1744191062.6316562,482,160,413,157
1744191062.6682754,482,160,413,157
1744191062.704222,478,159,409,156
1744191062.7404299,483,143,415,140
1744191062.7741978,483,143,415,140
1744191062.8743663,484,163,414,159
1744191062.910693,484,163,414,159
1744191062.944319,483,158,414,155
1744191062.9799676,485,150,415,146
1744191063.044666,487,154,418,150
1744191063.1160452,488,157,417,154
1744191063.1507947,488,157,417,154
1744191063.1893322,487,155,417,152
1744191063.2272582,487,155,417,152
1744191063.2593236,486,154,418,151
1744191063.2963293,486,154,418,151
1744191063.3372784,488,153,419,150
1744191063.3725948,487,153,419,149
1744191063.43453,487,155,418,151
1744191063.4984343,486,158,418,154
1744191063.524515,486,158,418,154
1744191063.5694454,488,155,419,151
1744191063.604337,488,155,419,151
1744191063.6404083,488,153,419,149
1744191063.6744938,488,153,419,149
1744191063.710509,486,156,418,152
1744191063.738376,486,156,418,152
1744191063.7786164,486,158,417,154
1744191063.8156407,486,158,417,154
1744191063.8446498,486,158,417,154
1744191063.9045603,487,156,418,153
1744191063.9476235,487,154,418,150
1744191064.0064352,487,154,418,150
1744191064.0545754,487,156,418,152
1744191064.1346807,488,157,419,154
1744191064.2030308,489,155,420,151
1744191064.2622583,489,153,421,149
1744191064.3083892,490,156,421,153
1744191064.3704972,490,156,421,153
1744191064.4195836,490,159,421,155
1744191064.4822402,490,159,421,155
1744191064.528304,489,156,420,153
1744191064.590608,490,157,420,154
1744191064.6396525,490,157,420,154
1744191064.705414,490,157,420,154
1744191064.7447941,491,159,421,156
1744191064.8084986,493,157,424,154
1744191064.8655577,496,155,426,152
1744191064.936536,496,155,426,152
1744191064.9946074,497,157,428,154
1744191065.0545938,497,157,428,154
1744191065.0945046,499,155,430,152
1744191065.1303635,502,154,432,149
1744191065.1645417,502,154,432,149
1744191065.1985083,502,154,433,150
1744191065.2571805,502,154,433,150
1744191065.317985,501,155,432,151
1744191065.37435,501,155,432,151
1744191065.424534,503,155,434,151
1744191065.4743798,503,155,434,151
1744191065.5321498,503,155,434,151
1744191065.5945325,501,158,432,154
1744191065.6554646,503,155,433,151
1744191065.7145908,503,155,433,151
1744191065.764389,502,154,433,151
1744191065.8278441,500,157,431,154
1744191065.879311,500,156,431,153
1744191065.9343224,501,154,432,151
1744191065.9895039,501,154,432,151
1744191066.0605407,501,156,432,153
1744191066.1058416,501,156,432,153
1744191066.1729252,501,156,432,154
1744191066.2246866,501,156,432,153
1744191066.2742157,501,156,432,153
1744191066.3346596,501,156,431,154
1744191066.3873038,501,157,431,155
1744191066.4481952,501,157,431,155
1744191066.4989686,501,157,432,154
1744191066.5702884,501,157,432,154
1744191066.614251,501,157,432,154
1744191066.6766393,501,157,432,154
1744191066.7243333,501,156,432,154
1744191066.8205698,503,157,434,154
1744191066.8906643,503,157,433,154
1744191066.9559124,503,157,433,154
1744191067.0142996,504,156,434,154
1744191067.071416,504,156,434,154
1744191067.1342046,503,157,433,154
1744191067.1965113,502,153,433,152
1744191067.2573993,501,152,432,151
1744191067.3171618,501,152,432,151
1744191067.3789804,499,149,430,149
1744191067.4399362,498,147,429,148
1744191067.4945738,497,145,428,146
1744191067.541735,496,142,427,143
1744191067.5929174,496,142,427,143
1744191067.6319213,492,139,424,142
1744191067.713034,491,136,422,139
1744191067.7743223,491,136,422,139
1744191067.81122,490,135,421,139
1744191067.845757,490,135,421,139
1744191067.8806968,490,135,421,139
1744191067.9152913,489,135,421,138
1744191067.9497595,489,134,421,138
1744191067.9835393,489,134,421,138
1744191068.0196962,488,135,421,139
1744191068.0579677,488,135,421,139
1744191068.093359,488,136,420,140
1744191068.1278634,488,136,420,140
1744191068.1627252,489,135,420,139
1744191068.196531,489,136,420,140
1744191068.2518158,488,138,420,142
1744191068.3081052,489,138,420,142
1744191068.3428702,489,138,420,142
1744191068.376122,489,137,420,141
1744191068.4122221,489,137,420,141
