RecordingTime [ms],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px]
1744148017.3400161,418,378,307,369
1744148017.3943555,418,378,307,369
1744148017.4497654,418,378,308,369
1744148017.5158734,418,378,308,369
1744148017.5841558,419,378,307,369
1744148017.645388,420,378,307,369
1744148017.7150974,420,378,307,369
1744148017.783015,424,378,312,370
1744148017.8490386,425,379,313,371
1744148017.8973668,425,379,313,371
1744148017.9677527,425,379,314,371
1744148018.0314877,424,378,314,370
1744148018.0829668,424,378,314,370
1744148018.1253068,424,377,314,370
1744148018.1699724,424,377,314,370
1744148018.1971629,424,378,314,370
1744148018.2657292,424,378,314,370
1744148018.3012085,424,378,314,370
1744148018.3376205,425,378,315,370
1744148018.371666,425,378,315,370
1744148018.3987608,424,378,314,370
1744148018.4432144,424,378,314,370
1744148018.4868333,424,378,313,371
1744148018.538477,424,378,313,371
1744148018.5830588,425,377,314,370
1744148018.664494,425,377,314,370
1744148018.7299345,425,377,314,369
1744148018.7868211,424,378,314,370
1744148018.8492615,424,378,314,370
1744148018.9142523,425,378,315,370
1744148018.9732704,425,378,314,370
1744148019.0337076,425,378,314,370
1744148019.082079,425,379,314,371
1744148019.1482198,425,378,314,371
1744148019.215231,425,378,314,371
1744148019.2698584,427,379,315,372
1744148019.3312385,427,379,315,372
1744148019.3942254,428,378,316,370
1744148019.4549186,428,379,316,371
1744148019.516122,428,379,316,371
1744148019.5760512,428,378,317,370
1744148019.649433,428,377,317,370
1744148019.6983097,428,377,317,370
1744148019.7740877,428,379,317,370
1744148019.836468,428,379,316,370
1744148019.898839,428,379,316,370
1744148019.9655318,428,379,316,371
1744148020.026481,428,378,316,371
1744148020.094975,428,378,316,371
1744148020.1535397,428,379,316,371
1744148020.216862,428,379,317,371
1744148020.265758,428,379,317,371
1744148020.3312929,429,379,318,372
1744148020.391518,429,379,318,372
1744148020.437115,430,380,318,371
1744148020.4953525,430,379,318,372
1744148020.5624804,430,379,318,372
1744148020.63328,431,380,319,372
1744148020.6864018,430,380,318,372
1744148020.7454183,430,380,318,372
1744148020.8085117,431,379,319,372
1744148020.8716638,431,379,319,372
1744148020.9339106,429,382,319,373
1744148020.9936798,430,381,318,373
1744148021.0593214,430,381,318,373
1744148021.111721,430,381,318,373
1744148021.1632125,430,383,320,373
1744148021.2224138,430,383,320,373
1744148021.2862868,430,382,319,374
1744148021.3460262,431,382,319,374
1744148021.413241,431,382,319,374
1744148021.4653742,431,382,319,374
1744148021.5306814,431,382,319,374
1744148021.6049547,431,382,320,374
1744148021.67164,431,382,320,374
1744148021.7333038,431,382,320,374
1744148021.794176,432,382,319,374
1744148021.8541465,433,382,320,374
1744148021.8984492,433,382,320,374
1744148021.9604316,430,385,321,377
1744148022.0243094,424,387,318,377
1744148022.0977683,424,387,318,377
1744148022.1354263,404,391,300,375
1744148022.684221,398,380,288,369
1744148022.7199574,398,380,288,369
1744148022.7556696,405,377,296,368
1744148022.7931535,405,377,296,368
1744148022.8245773,412,373,301,368
1744148022.8616197,412,373,301,368
1744148022.8972292,416,374,306,369
1744148022.931849,416,374,306,369
1744148022.966138,418,374,309,368
1744148022.9935813,418,374,309,368
1744148023.034697,420,376,310,370
1744148023.0700166,420,376,310,370
1744148023.1753788,423,378,313,373
1744148023.2110665,423,378,313,373
1744148023.2451925,425,378,313,373
1744148023.2857661,425,378,313,373
1744148023.3214176,424,379,314,373
1744148023.3892264,425,379,314,373
1744148023.4229875,425,379,314,373
1744148023.4644165,424,380,314,374
1744148023.5067134,424,380,314,374
1744148023.7519321,424,381,314,374
1744148023.7962291,424,381,314,374
1744148023.8305042,424,382,314,376
1744148023.8625073,424,382,314,376
1744148023.9585288,424,382,315,376
1744148023.9931452,424,382,315,376
1744148024.0288706,426,381,314,375
1744148024.0634995,426,381,314,375
1744148024.0966887,425,382,313,375
1744148024.1290848,425,382,313,375
1744148024.1636214,424,382,314,375
1744148024.1897597,424,382,314,375
1744148024.231145,424,382,314,375
1744148024.2670743,424,382,314,375
1744148024.3085768,423,381,313,374
1744148024.342355,423,381,313,374
1744148024.3763533,424,380,315,373
1744148024.4099622,424,380,315,373
1744148024.4437914,423,379,314,374
1744148024.4819422,423,379,314,374
1744148024.5884938,424,378,313,371
1744148024.672894,423,379,313,372
1744148024.7078469,423,379,313,372
1744148024.735914,424,377,313,371
1744148024.7781556,424,377,313,371
1744148024.812743,424,378,312,371
1744148024.8458688,424,378,312,371
1744148024.8839154,423,378,313,371
1744148024.9200509,423,378,313,371
1744148024.9541445,423,378,313,371
1744148024.9915287,423,378,313,371
1744148025.162995,421,375,311,369
1744148025.1921766,421,375,311,369
1744148025.2341764,419,376,308,369
1744148025.2780223,419,376,308,369
1744148025.3114133,417,376,306,370
1744148025.347733,417,376,306,370
1744148027.141702,387,369,280,359
1744148027.176161,387,369,280,359
1744148027.2042935,394,365,285,353
1744148027.2458568,394,365,285,353
1744148027.28868,396,363,290,350
1744148027.3164485,396,363,290,350
1744148027.3494473,398,363,292,347
1744148027.3828108,398,363,292,347
1744148027.4157517,400,367,295,350
1744148027.463334,400,367,295,350
1744148027.4962401,394,363,291,346
1744148027.5371451,394,363,291,346
1744148027.8432667,371,366,278,343
1744148027.8779478,371,366,278,343
1744148027.914481,372,367,272,343
1744148027.9490101,372,367,272,343
1744148033.0944235,347,377,245,371
1744148033.125253,347,377,245,371
1744148033.1648223,350,373,248,368
1744148033.1993885,350,373,248,368
1744148033.2381058,352,372,250,366
1744148033.275785,352,372,250,366
1744148033.310219,353,372,251,364
1744148033.3439524,353,372,251,364
1744148033.381255,353,372,251,363
1744148033.4154658,353,372,251,363
1744148033.444118,349,371,252,361
1744148033.4851305,349,371,252,361
1744148033.510741,351,369,255,360
1744148033.5470073,351,369,255,360
1744148033.5911984,367,359,264,348
1744148033.6636617,372,352,269,342
1744148033.6931527,372,352,269,342
1744148033.732324,376,349,275,336
1744148033.7661448,376,349,275,336
1744148033.7923558,382,346,279,333
1744148033.834351,382,346,279,333
1744148033.8704402,388,347,284,332
1744148033.9060712,388,347,284,332
1744148033.9421103,389,349,286,332
1744148033.9767823,389,349,286,332
1744148034.0108445,390,352,288,334
1744148034.0446486,390,352,288,334
1744148034.0856607,391,355,288,335
1744148034.1138155,391,355,288,335
1744148034.157535,391,357,289,334
1744148034.189707,391,357,289,334
1744148034.2425163,393,358,292,331
1744148034.2810936,393,358,292,331
1744148034.3100936,396,358,295,325
1744148034.3460898,396,358,295,325
1744148034.3821993,394,357,298,323
1744148034.4184291,394,357,298,323
1744148034.4558928,383,369,293,323
1744148034.511306,376,372,290,324
1744148034.557927,376,372,290,324
1744148034.594367,365,357,287,325
1744148034.6283247,365,357,287,325
1744148034.6626408,358,373,279,332
1744148034.69888,358,373,279,332
1744148034.7352557,348,359,277,337
1744148034.760716,348,359,277,337
1744148034.8056676,344,360,272,338
1744148034.8394678,344,360,272,338
