RecordingTime [ms],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px]
1745248726.725731,344,287,247,289
1745248726.7691731,345,285,248,288
1745248726.8145318,344,284,248,285
1745248726.8667035,344,283,248,285
1745248726.912946,344,284,248,285
1745248726.9546993,344,283,248,285
1745248727.0142763,344,284,249,286
1745248727.0573251,343,284,248,286
1745248727.10589,341,284,249,285
1745248727.1605196,341,281,246,282
1745248727.2036572,341,281,245,282
1745248727.2497494,341,281,246,282
1745248727.2981915,341,280,245,282
1745248727.348216,341,280,246,282
1745248727.4040313,339,282,244,284
1745248727.4571667,339,282,244,284
1745248727.515114,339,282,243,284
1745248727.5649316,339,282,243,284
1745248727.6158226,339,283,242,284
1745248727.665376,340,282,243,284
1745248727.723236,340,282,245,283
1745248727.7717955,341,282,245,284
1745248727.8413494,341,283,244,284
1745248727.8888044,340,284,245,285
1745248727.9362833,340,284,246,285
1745248728.000753,342,283,246,284
1745248728.045834,342,282,246,284
1745248728.100979,342,282,246,284
1745248728.1470559,342,283,246,284
1745248728.2024693,342,284,246,285
1745248728.2467172,342,284,247,286
1745248728.3154361,343,284,247,285
1745248728.3613417,342,286,248,287
1745248728.4078963,341,286,246,287
1745248728.455332,342,285,247,287
1745248728.5038981,342,284,247,285
1745248728.5676434,343,286,247,287
1745248728.6285114,343,286,247,287
1745248728.6811903,344,286,247,286
1745248728.736087,344,285,249,286
1745248728.79231,345,286,249,287
1745248728.84303,345,287,249,287
1745248728.943762,345,286,249,287
1745248728.9972193,347,287,249,288
1745248729.0630805,347,288,250,289
1745248729.140582,346,289,250,289
1745248729.1992624,347,289,251,289
1745248729.2515748,347,290,251,291
1745248729.2950892,347,291,251,291
1745248729.361416,347,290,250,290
1745248729.4135952,346,290,249,290
1745248729.4739237,345,290,249,291
1745248729.520401,345,291,248,292
1745248729.5630112,345,290,248,291
1745248729.6101885,345,290,248,290
1745248729.6700456,346,289,248,289
1745248729.7238815,344,291,248,292
1745248729.7658505,345,291,248,292
1745248729.8222723,344,291,247,292
1745248729.8742085,345,290,248,291
1745248729.9341576,345,289,248,290
1745248729.986471,345,292,249,294
1745248730.0492594,345,293,250,293
1745248730.1044936,346,292,251,293
1745248730.1533587,350,291,253,292
1745248730.2094226,356,291,264,294
1745248730.2770429,357,290,265,293
1745248730.3316078,357,289,265,293
1745248730.3891497,356,288,263,292
1745248730.432223,354,288,261,293
1745248730.4774163,352,290,258,298
1745248730.521003,354,289,258,298
1745248730.5663793,354,290,259,299
1745248730.6240475,354,290,261,300
1745248730.675918,356,289,261,299
1745248730.7264147,356,289,263,299
1745248730.757699,357,287,263,298
1745248730.8154545,350,282,260,284
1745248730.875813,349,283,258,292
1745248730.9320867,347,282,256,291
1745248730.9778194,345,281,251,290
1745248731.0206418,344,282,250,291
1745248731.0653102,342,282,248,290
1745248731.1097672,341,281,246,288
1745248731.1694095,336,278,241,285
1745248731.2191975,337,278,242,285
1745248731.2906427,337,278,242,286
1745248731.334898,338,279,242,285
1745248731.3975987,343,277,249,281
1745248731.4423296,344,276,249,279
1745248731.5064576,344,275,249,278
1745248731.5653052,344,275,249,277
1745248731.606559,343,274,248,277
1745248731.6548643,341,277,244,278
1745248731.697478,341,278,243,278
1745248731.762734,340,279,243,280
1745248731.8064532,340,280,242,280
1745248731.853501,340,281,242,280
1745248731.9214103,340,284,243,282
1745248731.9778087,343,292,247,286
1745248732.0321891,344,291,249,286
1745248732.0807393,346,291,249,285
1745248732.14261,347,292,249,286
1745248732.2055151,347,294,248,288
1745248732.252212,346,295,250,289
1745248732.315231,348,296,249,290
1745248732.3793228,347,296,249,291
1745248732.424691,347,299,250,292
1745248732.47013,347,299,249,292
1745248732.515338,348,300,251,294
1745248732.550917,348,300,251,294
1745248732.6236985,348,300,252,294
1745248732.680364,348,300,252,294
1745248732.727114,349,303,253,297
1745248732.8059833,350,303,252,296
1745248732.8585894,349,303,253,297
1745248732.903179,350,303,253,296
1745248732.9523735,351,304,254,297
1745248733.0124044,351,304,254,297
1745248733.059045,351,305,254,298
1745248733.094739,351,305,254,298
1745248733.1491053,351,305,254,298
1745248733.201643,352,305,255,298
1745248733.2913194,351,306,254,299
1745248733.344873,351,306,254,299
1745248733.3936737,352,306,255,299
1745248733.4330666,351,307,255,299
1745248733.4820464,352,307,255,300
1745248733.5257814,352,308,255,301
1745248733.5899649,351,308,255,300
1745248733.6438181,351,308,256,301
1745248733.6902587,351,308,255,301
1745248733.7462685,350,309,253,302
1745248733.7906768,350,309,253,302
1745248733.8347573,351,309,253,302
1745248733.8847444,350,310,254,302
1745248733.9559057,351,310,253,303
1745248734.0149944,350,310,254,303
1745248734.0640755,349,310,253,302
1745248734.1145494,349,309,254,302
1745248734.1653652,349,309,253,301
1745248734.2202413,350,309,253,301
1745248734.2630346,350,308,253,301
1745248734.3030407,350,308,253,301
1745248734.351348,350,308,253,301
1745248734.4090176,350,309,252,302
1745248734.4575586,350,309,252,302
1745248734.4996247,349,309,253,302
1745248734.5587611,349,309,252,302
1745248734.6057773,348,310,252,303
1745248734.6677783,349,310,252,303
1745248734.7331355,348,311,253,304
1745248734.7768157,349,311,252,304
