x,y,timestamp
1234.9591930963736,149.4207995504256,1746105343998
1213.75549572521,151.42885056388195,1746105344028
1194.5612407341841,150.903726562665,1746105344057
1172.2099519364565,159.76777008040642,1746105344088
1151.3009745117645,166.9948282469725,1746105344116
1152.70017170595,187.90704599545532,1746105344148
1153.19017960158,205.2124301074926,1746105344177
1177.330096795497,211.05559558638097,1746105344208
1154.9190194625342,229.48476889398057,1746105344236
1180.548300097653,240.59615426844658,1746105344267
1203.2931495457892,256.56400206702864,1746105344295
1221.373128456258,283.17691556076875,1746105344326
1203.5444209139112,275.5493737127468,1746105344359
1205.026752538793,257.12860098808767,1746105344386
1192.5185034294411,282.4912339069537,1746105344414
1181.2817813684999,303.4157878169377,1746105344442
1160.1749043786606,347.454068572662,1746105344471
1166.7699817575165,340.00521110393646,1746105344506
1151.2169645666854,347.1096830768368,1746105344534
1126.8864167172064,367.76082789378927,1746105344562
1079.1086788554735,355.2570554980241,1746105344589
1071.6879546732073,365.97190376873186,1746105344617
1018.396902328353,397.37532709026584,1746105344643
960.3071116996604,418.0688606394326,1746105344670
931.2907116708197,430.85274075495005,1746105344697
905.1542937341779,430.2320725610745,1746105344726
892.5383407158497,449.1174381232323,1746105344754
893.5284767550304,450.53959856964855,1746105344782
854.0500786169634,449.55434573624774,1746105344810
854.351675752331,438.3366658224178,1746105344840
813.1665159222485,417.83690560983337,1746105344873
823.4816057615304,424.07700523209365,1746105344899
812.255293542215,420.2577533058592,1746105344926
809.6432873146981,419.8552039428563,1746105344954
809.798199695036,403.884090772827,1746105344981
822.0145869987757,394.6049546112965,1746105345009
816.4937928889427,381.8857033234447,1746105345040
806.4736303929454,388.10107530285745,1746105345078
818.4885558472629,389.64745513441403,1746105345105
838.275196110307,363.49604051573033,1746105345134
828.4666519206637,357.70146221349563,1746105345161
845.1592166895474,305.76146231464463,1746105345190
816.9950021602226,281.33906349940787,1746105345216
820.2511967802117,208.85684663708685,1746105345244
793.3789593805827,188.37165821494222,1746105345275
801.7531717263985,155.49119614826998,1746105345302
809.6100104129671,130.0872220588015,1746105345327
808.9217000862568,113.04186858039556,1746105345356
808.6148083286985,101.28837397532037,1746105345381
799.4412450052798,97.83344483523496,1746105345410
791.8584928463985,97.31065909862785,1746105345440
783.656911983636,93.21533495735798,1746105345469
794.6359396878441,88.91359712720254,1746105345497
804.4601241837223,86.85089341224962,1746105345528
804.928833992477,84.69087582527231,1746105345559
807.7124951865336,85.40790719109586,1746105345585
814.5454091173742,85.80147111813437,1746105345621
